time,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10
2021-02-03 13:54:00,312.0406,224.2286,212.9609,213.0992,210.4698,207.4275,208.4705,205.0592,290.815,271.5529
2021-02-03 13:56:00,312.079,223.8383,213.5722,213.0992,210.9476,208.6306,209.1996,205.6638,290.9514,271.8106
2021-02-03 13:58:00,312.1068,224.4753,214.3162,213.9792,212.2711,206.9308,209.9461,206.4259,291.2168,272.1946
2021-02-03 14:00:00,312.1664,225.2459,215.0727,214.7474,212.9777,206.9082,210.9097,208.8095,291.2517,272.4152
2021-02-03 14:02:00,312.1795,226.1994,216.3002,215.8511,213.6146,206.2292,212.9119,208.8095,291.4591,272.6949
2021-02-03 14:04:00,312.1829,226.978,217.4224,217.0692,214.866,208.049,214.0254,209.8164,291.684,273.079
2021-02-03 14:06:00,312.2566,227.6247,218.3692,217.9496,215.4557,208.049,214.9167,210.6959,291.9095,273.455
2021-02-03 14:08:00,312.1846,227.0574,218.289,218.0315,216.8117,211.0871,213.2065,204.4241,292.1432,273.8359
2021-02-03 14:10:00,312.1193,225.8932,215.5586,215.1301,216.5628,211.9209,208.6502,199.0043,292.1674,273.9382
2021-02-03 14:12:00,312.067,224.7964,213.3567,212.9823,215.9955,210.5629,206.1534,196.3433,291.9818,273.5582
2021-02-03 14:14:00,311.9807,223.5779,211.8387,211.3589,214.7939,213.8181,204.389,194.5442,291.6984,273.1191
2021-02-03 14:16:00,311.925,222.65,210.3883,210.0737,213.8359,211.0022,202.9084,193.1675,291.433,272.5957
2021-02-03 14:18:00,311.912,221.9093,209.2485,208.9501,213.1718,205.3505,201.8305,191.9055,291.0598,272.1063
2021-02-03 14:20:00,311.9016,221.3665,208.2188,207.9581,212.2537,207.8868,200.7417,190.7238,290.9346,271.7513
2021-02-03 14:22:00,311.8181,220.6354,207.4649,207.1678,211.8805,211.4291,199.7809,189.9016,290.7564,271.4146
2021-02-03 14:24:00,311.7786,220.3093,206.7533,206.4586,211.0645,205.8073,199.1002,189.2469,290.4824,271.1838
2021-02-03 14:26:00,311.7115,219.802,206.1723,205.8652,210.6764,206.8883,198.4828,188.7072,290.4824,270.9534
2021-02-03 14:28:00,311.7165,219.6008,205.6987,205.3955,211.0271,201.873,197.9795,188.1075,290.2431,270.6877
2021-02-03 14:30:00,311.6921,219.449,205.3253,205.0792,209.9003,203.9725,197.5216,187.7427,290.2306,270.6476
2021-02-03 14:32:00,311.6628,219.1484,205.005,204.6812,210.0543,203.4559,197.2486,187.5101,290.1297,270.45
2021-02-03 14:34:00,311.6649,219.3124,204.8948,204.6048,210.032,205.3956,197.1768,187.5055,289.9591,270.3498
2021-02-03 14:36:00,311.5799,219.6054,204.9118,204.6219,210.2509,203.9951,197.3932,188.1525,289.9622,270.2725
2021-02-03 14:38:00,311.5125,219.6852,205.2227,204.9029,210.7236,209.447,197.5095,188.2474,289.9915,270.2917
2021-02-03 14:40:00,311.4494,219.9613,205.453,205.1887,210.7883,204.6715,197.8328,188.5695,289.941,270.3357
2021-02-03 14:42:00,311.4498,220.4239,205.736,205.4023,211.4004,208.5458,198.1554,188.8298,289.984,270.4077
2021-02-03 14:44:00,311.4621,220.7776,205.9391,205.6662,211.582,206.5538,198.3554,188.9447,290.0886,270.5132
2021-02-03 14:46:00,311.4677,220.964,206.4176,206.0439,212.2039,208.4659,198.8223,189.5667,290.1117,270.6364
2021-02-03 14:48:00,311.5568,221.7771,206.8409,206.5533,212.7762,205.6451,199.3083,190.2087,290.2032,270.7759
2021-02-03 14:50:00,311.6647,222.2293,207.3444,207.0359,213.015,208.5833,199.8738,190.8861,290.3042,271.0123
2021-02-03 14:52:00,311.6957,222.5702,208.0058,207.645,214.1147,209.0451,200.6215,191.6387,290.4761,271.27
2021-02-03 14:54:00,311.7791,223.2227,208.5644,208.2613,214.5997,208.5683,201.1162,192.3253,290.6705,271.5136
2021-02-03 14:56:00,311.7966,223.8239,210.3831,209.8077,214.3336,211.6987,202.4817,192.905,290.7384,271.8145
2021-02-03 14:58:00,311.8436,224.142,210.1702,209.8971,215.5203,209.3671,202.5909,193.3648,290.9471,272.0751
2021-02-03 15:00:00,311.8146,224.6001,210.5836,210.3223,215.9856,212.8195,202.8977,193.4847,291.1159,272.2578
2021-02-03 15:02:00,311.8369,225.2666,211.0019,210.7324,216.6202,209.2748,203.3954,194.1044,291.2032,272.4553
2021-02-03 15:04:00,311.8657,225.5508,211.5506,211.2049,217.3665,211.4815,203.989,194.7041,291.2779,272.6178
2021-02-03 15:06:00,311.9423,226.1942,212.0316,211.7095,217.7075,210.7626,204.5461,195.1815,291.433,272.8784
2021-02-03 15:08:00,311.9804,226.2762,212.6929,212.4006,218.3665,211.5614,205.1034,195.8635,291.5589,273.1351
2021-02-03 15:10:00,311.955,227.2343,213.2215,212.8927,219.0058,211.6413,205.6246,196.4808,291.7688,273.3998
2021-02-03 15:12:00,311.9653,227.6546,213.7275,213.4696,219.6229,216.3718,206.3011,197.1429,291.904,273.5983
2021-02-03 15:14:00,312.0103,228.0274,214.251,213.9941,221.1976,216.9759,206.7783,197.6083,291.9545,273.8189
2021-02-03 15:16:00,311.9713,228.2808,214.7095,214.4167,220.7276,216.0173,207.1673,197.7285,292.1768,274.0966
2021-02-03 15:18:00,311.9171,228.5217,215.0101,214.6926,220.6006,215.1411,207.4545,198.148,292.1955,274.1628
2021-02-03 15:20:00,311.9217,228.7678,215.2882,215.0806,221.1829,215.6703,207.8866,198.608,292.1338,274.2199
2021-02-03 15:22:00,311.8282,229.1131,215.6465,215.3439,221.3396,220.3309,208.2135,199.0052,292.1781,274.3172
2021-02-03 15:24:00,311.8881,229.2937,215.8794,215.6174,221.7325,215.5555,208.4486,199.1651,292.2379,274.4004
2021-02-03 15:26:00,311.9852,229.494,216.2126,215.8561,221.9343,219.7167,208.6452,199.3849,292.289,274.5007
2021-02-03 15:28:00,312.0029,229.6139,216.388,216.0324,222.1826,216.8585,208.9697,199.7272,292.3676,274.618
2021-02-03 15:30:00,311.923,229.8351,216.606,216.2388,222.2102,218.9106,209.0873,199.7919,292.4391,274.7012
2021-02-03 15:32:00,311.9055,229.6587,216.646,216.3011,222.153,217.0932,209.1995,199.8321,292.4485,274.7413
2021-02-03 15:34:00,311.9457,229.9548,216.6836,216.3755,222.3548,216.4142,209.2296,199.8671,292.481,274.7584
2021-02-03 15:36:00,312.0232,229.9771,216.9616,216.5894,222.611,221.1247,209.4966,200.322,292.428,274.7784
2021-02-03 15:38:00,312.0136,230.5818,217.1645,216.8056,222.4896,218.8731,209.7339,200.5443,292.5138,274.8576
2021-02-03 15:40:00,312.1647,232.5043,219.9351,219.6593,222.6309,219.1278,215.838,211.678,292.5986,274.9419
2021-02-03 15:42:00,312.2623,234.6111,223.2971,222.8579,224.3899,215.2934,219.6026,215.7381,292.8398,275.4652
2021-02-03 15:44:00,312.3798,236.6299,226.0628,225.6231,226.4125,221.6066,222.7591,218.9564,293.3636,276.3425
2021-02-03 15:46:00,312.4565,238.6693,228.5502,228.1354,228.8777,225.5608,225.2221,221.5748,293.8962,277.2619
2021-02-03 15:48:00,312.5653,240.5428,230.8172,230.3325,230.4752,225.0016,227.4894,223.911,294.3835,278.2094
2021-02-03 15:50:00,312.6629,242.0563,232.8637,232.3926,232.1752,226.779,229.7836,225.9924,294.9236,279.0496
2021-02-03 15:52:00,312.6611,243.4187,234.6828,234.2445,233.7477,230.9329,231.5872,228.0087,295.3386,279.8548
2021-02-03 15:54:00,312.7728,244.8103,236.409,235.9392,235.2524,229.2777,233.3024,229.7809,295.765,280.5366
2021-02-03 15:56:00,312.7972,246.1682,238.015,237.5952,236.7053,229.8918,234.9987,231.5276,296.1239,281.2184
2021-02-03 15:58:00,312.8525,247.3084,239.4598,239.0411,238.0806,233.6089,236.5584,233.1271,296.5447,281.84
2021-02-03 16:00:00,312.9419,248.206,240.6914,240.2745,238.8885,235.4489,237.8328,234.3062,296.8868,282.4126
2021-02-03 16:02:00,312.9636,248.9133,241.7216,241.2856,240.0062,233.9484,238.9137,235.3006,297.1007,282.8777
2021-02-03 16:04:00,313.0694,249.7762,242.6909,242.2565,240.9503,236.0453,239.7489,236.3251,297.3567,283.2969
2021-02-03 16:06:00,313.1079,249.8629,243.5193,243.0621,241.9685,239.9596,240.6413,237.137,297.6099,283.7219
2021-02-03 16:08:00,313.1428,250.6395,244.2202,243.7375,242.1042,236.7643,241.313,237.7816,297.846,284.0196
2021-02-03 16:10:00,313.1682,250.9861,244.6615,244.2131,242.728,239.8969,241.7943,238.2241,298.0105,284.2834
2021-02-03 16:12:00,313.1945,251.2929,245.0596,244.6075,242.6647,241.3171,242.1225,238.5817,298.0988,284.4627
2021-02-03 16:14:00,313.2047,251.6309,245.3139,244.8219,242.9121,235.586,242.4143,238.7838,298.276,284.6663
2021-02-03 16:16:00,313.1956,251.6349,245.501,245.0242,243.5378,238.499,242.6223,238.8788,298.2048,284.7816
2021-02-03 16:18:00,313.2424,251.6234,245.7125,245.2092,243.8249,242.0188,242.7249,239.0864,298.3652,284.868
2021-02-03 16:20:00,313.1915,251.7354,245.7949,245.3003,243.2196,236.3672,242.8043,239.1064,298.4187,284.9401
2021-02-03 16:22:00,313.2342,251.6934,245.8455,245.3743,243.6037,237.7805,242.9359,239.0637,298.377,284.9559
2021-02-03 16:24:00,313.2514,251.532,245.7503,245.3135,243.0835,239.6846,242.7843,238.8838,298.3933,284.9158
2021-02-03 16:26:00,313.2709,251.2929,245.5477,245.0969,243.0541,242.0987,242.5155,238.8015,298.3208,284.8444
2021-02-03 16:28:00,313.2693,250.933,245.3222,244.8058,242.9261,235.3064,242.3443,238.3241,298.3494,284.7673
2021-02-03 16:30:00,313.16,250.5394,244.966,244.538,242.1399,235.0668,241.925,237.8847,298.2959,284.6007
2021-02-03 16:32:00,313.0815,250.1046,244.5629,244.1391,241.8799,237.0642,241.4752,237.4649,298.1554,284.4866
2021-02-03 16:34:00,312.928,249.2744,244.1042,243.7016,240.2306,236.2646,241.0521,237.0424,298.0621,284.3038
2021-02-03 16:36:00,312.8586,248.9815,243.7239,243.1897,240.1455,238.7836,240.4906,236.3628,297.7137,284.0813
2021-02-03 16:38:00,312.7578,248.6713,243.125,242.6584,240.2052,234.9066,240.0089,235.9326,297.7137,283.8534
2021-02-03 16:40:00,312.6605,248.1231,242.6167,242.1692,238.9088,238.9833,239.4706,235.2103,297.5832,283.6505
2021-02-03 16:42:00,312.6317,247.5655,242.0405,241.5789,237.9711,232.7921,238.9405,234.6799,297.4763,283.4153
2021-02-03 16:44:00,312.5985,247.0979,241.5167,241.0813,237.9711,237.0039,238.2469,233.9253,297.3444,283.2005
2021-02-03 16:46:00,312.5699,246.538,240.8954,240.4955,237.3898,237.2436,237.7619,233.3257,297.1437,283
2021-02-03 16:48:00,312.5562,246.0655,240.2824,239.8957,236.6598,230.4959,237.0712,232.4662,296.9843,282.7794
2021-02-03 16:50:00,312.6181,245.757,239.5618,239.1549,236.1079,232.6503,236.202,231.8239,296.8565,282.5187
2021-02-03 16:52:00,312.5621,245.1756,239.3573,238.7778,235.8863,230.5734,235.7526,231.2292,296.8633,282.4385
2021-02-03 16:54:00,312.6029,244.8336,238.4882,238.1799,235.1843,230.5757,235.282,230.6245,296.6485,282.0976
2021-02-03 16:56:00,312.6101,243.6901,237.8388,237.5085,234.8172,230.9329,234.5461,229.7877,296.4287,281.7768
2021-02-03 16:58:00,312.6125,243.1416,237.1532,236.7228,233.5473,230.4982,233.7731,229.0681,296.3106,281.479
2021-02-03 17:00:00,312.6145,242.4069,236.3939,236.0042,232.8706,225.7879,233.0211,228.2686,296.1378,281.1802
2021-02-03 17:02:00,312.601,241.6805,235.5966,235.2194,232.1023,231.492,232.2427,227.2865,295.9907,280.4934
2021-02-03 17:04:00,312.61,240.758,234.7418,234.3045,231.1294,224.4199,231.2131,226.2999,295.8175,280.4934
2021-02-03 17:06:00,312.6121,239.8202,233.833,233.39,229.7935,224.2849,230.324,225.3404,295.6182,280.1525
2021-02-03 17:08:00,312.5805,239.1382,232.9135,232.4891,229.4005,224.2028,229.2733,224.2186,295.4293,279.7915
2021-02-03 17:10:00,312.53,238.2583,231.874,231.4746,228.1468,221.5916,228.3264,223.2369,295.1945,279.4086
2021-02-03 17:12:00,312.4771,237.3646,230.9696,230.6317,227.1729,226.0001,227.3305,222.0925,294.9721,279.0326
2021-02-03 17:14:00,312.4019,236.3414,230.0889,229.6455,226.1934,221.1673,226.417,220.9954,294.8069,278.6917
2021-02-03 17:16:00,312.2859,235.1839,229.0138,228.5766,224.7379,224.4049,225.2496,219.8985,294.4913,278.1684
2021-02-03 17:18:00,312.2418,233.917,227.7255,227.3674,223.2956,218.0941,223.9442,218.4944,294.1094,277.6259
2021-02-03 17:20:00,312.2119,232.609,226.5359,226.1373,221.6184,214.9739,222.7094,217.1726,293.7823,277.0444
2021-02-03 17:22:00,312.2719,231.4163,225.1152,224.8325,220.1204,216.3169,221.4337,215.8358,293.5032,276.4027
2021-02-03 17:24:00,312.3373,230.0888,223.7831,223.4579,218.9712,219.1775,220.0301,214.454,293.1768,275.8412
2021-02-03 17:26:00,312.3705,228.845,222.4604,222.1205,217.3514,212.1206,218.6945,213.0172,293.0895,275.4231
2021-02-03 17:28:00,312.3561,227.8175,221.1577,220.7607,215.9384,209.6867,217.2264,211.513,292.7331,274.9148
2021-02-03 17:30:00,312.257,226.2481,219.7924,219.3462,214.3112,212.2803,215.7935,209.904,292.4946,274.4536
2021-02-03 17:32:00,312.2579,224.9204,218.1917,217.9069,212.7861,210.4231,214.2452,208.2824,292.2011,273.8961
2021-02-03 17:34:00,312.0543,223.2544,216.6234,216.3632,211.2785,207.7869,212.5449,206.5434,291.9121,273.2775
2021-02-03 17:36:00,312.1207,221.5528,214.8822,214.5857,209.4649,206.1294,210.7646,204.502,291.5283,272.6669
2021-02-03 17:38:00,312.1241,219.7922,213.0511,212.766,207.5965,203.4333,208.7227,202.4858,291.0299,271.4898
2021-02-03 17:40:00,312.0984,218.2277,211.1749,210.8991,205.0562,198.0812,204.9349,200.4843,290.6512,270.7658
2021-02-03 17:42:00,311.9834,216.4323,209.4114,209.0124,202.7799,201.5337,204.9349,198.588,290.1584,270.1032
2021-02-03 17:44:00,312.0649,214.7161,207.4826,207.2696,201.2075,198.0413,203.0824,196.6665,289.8245,269.4244
2021-02-03 17:46:00,312.0037,213.1044,205.7266,205.4847,199.4212,196.7658,201.1666,194.7103,289.4917,268.7419
2021-02-03 17:48:00,311.9205,211.622,204.0007,203.5656,197.1523,192.1899,199.1916,192.7314,289.0868,268.0201
2021-02-03 17:50:00,311.8656,210.3064,201.9541,201.7214,195.4875,187.6366,197.1049,190.53,288.7082,267.3203
2021-02-03 17:52:00,311.7884,208.5407,200.431,200.0034,193.3239,184.7209,195.5149,188.8313,288.3536,266.6336
2021-02-03 17:54:00,311.796,207.2074,198.8105,198.3175,191.8561,190.8372,193.8204,187.1146,287.9485,266.032
2021-02-03 17:56:00,311.825,205.8447,197.1849,196.6652,190.3367,190.5523,192.0735,185.2357,287.6011,265.3131
2021-02-03 17:58:00,311.8478,204.6138,195.6898,195.2454,189.1252,187.7341,190.4252,183.6166,287.2311,264.7258
2021-02-03 18:00:00,311.8636,203.5433,194.2022,193.8436,187.5035,184.7209,188.9797,182.0753,286.9719,264.1293
2021-02-03 18:02:00,311.7959,202.4917,192.9374,192.4442,184.7635,188.5552,187.6011,178.9743,286.6729,263.6201
2021-02-03 18:04:00,311.816,200.9223,191.675,191.2069,184.7635,180.5448,186.201,178.9743,286.4125,263.1243
2021-02-03 18:06:00,311.8443,199.7758,189.8488,189.3909,183.516,179.3094,183.7831,177.1604,286.1408,262.6431
2021-02-03 18:08:00,311.8535,198.647,188.4511,187.9762,182.448,177.0721,182.3686,175.659,285.8805,262.0616
2021-02-03 18:10:00,311.8882,197.5477,187.2242,186.8358,181.2719,176.1907,181.2275,174.3798,285.6152,261.6004
2021-02-03 18:12:00,311.85,196.5323,186.1444,185.6475,180.1568,170.8192,180.1204,173.2604,285.5167,261.2588
2021-02-03 18:14:00,311.7839,195.6948,184.9963,184.5976,178.7641,174.7156,179.0855,172.2388,285.3759,260.9159
2021-02-03 18:16:00,311.7017,194.7309,184.0782,183.6981,177.6622,174.0544,178.1035,171.1145,285.1536,260.4927
2021-02-03 18:18:00,311.6788,193.6612,183.0963,182.7644,176.4642,174.4538,177.037,169.9694,284.9493,260.2685
2021-02-03 18:20:00,311.6742,192.9089,181.9218,181.5794,175.3579,173.3732,175.7559,168.688,284.6457,259.8474
2021-02-03 18:22:00,311.6285,191.7963,180.9359,180.4863,174.3611,170.8214,174.682,167.4688,284.4049,259.3633
2021-02-03 18:24:00,311.6149,191.0101,179.8934,179.487,173.0982,168.902,173.6775,166.4645,284.1749,258.9308
2021-02-03 18:26:00,311.549,190.3439,178.8698,178.5407,172.3155,166.925,172.6161,165.4101,283.9603,258.5076
2021-02-03 18:28:00,311.4453,189.5076,178.0655,177.6502,171.2009,171.4604,171.8236,164.4479,283.6892,258.1353
2021-02-03 18:30:00,311.4243,188.6968,177.0748,176.7248,170.5079,162.8901,170.8898,163.5484,283.5907,257.7544
2021-02-03 18:32:00,311.4457,187.9454,176.2704,175.9426,169.6705,168.7422,170.0944,162.5891,283.378,257.3713
2021-02-03 18:34:00,311.5735,187.1782,175.4294,175.1339,168.7983,166.4428,169.1327,161.8495,283.0586,257.0705
2021-02-03 18:36:00,311.4098,186.4722,174.7052,174.371,168.1635,166.6454,168.4136,161.0071,283.0391,256.8808
2021-02-03 18:38:00,311.4258,186.0019,174.0267,173.6696,167.3347,166.2481,167.5625,160.3105,282.9782,256.5385
2021-02-03 18:40:00,311.5031,185.4579,173.3004,173.0404,166.6409,164.6084,166.9975,159.6688,282.7841,256.3115
2021-02-03 18:42:00,311.3966,184.9053,172.687,172.3813,166.1981,168.6224,165.1048,159.0721,282.7274,256.1089
2021-02-03 18:44:00,311.4364,184.3857,171.6416,171.4821,165.8021,161.1934,164.686,158.0099,282.3074,255.4044
2021-02-03 18:46:00,311.38,183.9087,171.1563,170.9545,165.4252,159.5159,164.3288,157.6451,282.1729,255.0406
2021-02-03 18:48:00,311.3269,183.5125,170.8535,170.5291,164.5752,161.515,163.9075,157.2054,282.0666,254.863
2021-02-03 18:50:00,311.3653,183.1675,170.3855,170.0815,164.3827,156.5203,163.6123,156.9794,282.0666,254.78
2021-02-03 18:52:00,311.3856,182.8036,170.0892,169.7437,164.0378,162.0692,163.18,156.5347,281.8841,254.5995
2021-02-03 18:54:00,311.2863,182.5734,169.6784,169.4169,163.595,160.5715,162.8101,156.1252,281.821,254.4392
2021-02-03 18:56:00,311.436,182.4078,169.38,169.0006,163.337,159.4161,162.5405,155.742,281.7661,254.2966
2021-02-03 18:58:00,311.1896,182.018,169.1367,168.8493,162.7831,159.0366,162.2556,155.5001,281.6859,254.2594
2021-02-03 19:00:00,311.3076,181.8394,168.796,168.5248,162.7412,160.8739,162.0001,155.3114,281.6956,254.1785
2021-02-03 19:02:00,311.2642,181.8476,168.5363,168.3287,162.8992,159.2164,161.9676,155.2055,281.7005,254.0584
2021-02-03 19:04:00,311.3749,181.967,168.5563,168.2478,162.764,161.1955,161.8886,155.0168,281.561,254.0785
2021-02-03 19:06:00,311.3019,182.2302,168.5363,168.1938,163.0597,160.7961,161.8712,155.0738,281.6665,254.1135
2021-02-03 19:08:00,311.3342,182.2722,168.7939,168.3017,163.204,164.2261,161.8882,155.1996,281.6665,254.3763
2021-02-03 19:10:00,311.3575,182.4201,168.7939,168.4566,163.683,159.9174,162.1139,155.4974,281.8398,254.3763
2021-02-03 19:12:00,311.2257,182.7077,168.9971,168.615,163.6534,161.7526,162.3618,155.6114,281.8423,254.4587
2021-02-03 19:14:00,311.3984,183.0789,169.2998,168.9652,164.195,159.9973,162.634,156.0311,281.855,254.5396
2021-02-03 19:16:00,311.4482,183.4854,169.6941,169.3827,164.4152,161.3104,163.1106,156.4929,282.0042,254.72
2021-02-03 19:18:00,311.5835,184.0869,170.0362,169.7662,165.7041,166.9207,163.4946,156.8306,282.0972,254.8768
2021-02-03 19:20:00,311.4928,184.5598,170.497,170.1456,166.2166,160.7162,163.8728,157.3532,282.2465,255.1302
2021-02-03 19:22:00,311.5524,185.7319,171.1389,170.802,166.9671,163.9094,164.6851,158.1498,282.3259,255.3329
2021-02-03 19:24:00,311.5864,185.6809,171.6668,171.5454,167.6738,164.4286,165.4251,159.4215,282.5316,255.5592
2021-02-03 19:26:00,311.6762,186.4925,172.3703,172.1654,168.3519,166.4007,166.0877,159.4215,282.6376,255.8549
2021-02-03 19:28:00,311.7916,187.1713,173.0865,172.7442,169.3755,165.4179,166.7926,160.2938,282.8134,256.1606
2021-02-03 19:30:00,311.8121,187.6397,173.8858,173.6451,170.6607,171.6551,167.8643,161.2961,283.051,256.442
2021-02-03 19:32:00,311.7793,188.9352,174.7896,174.5291,171.9905,169.4163,168.7197,162.1775,283.2857,256.8192
2021-02-03 19:34:00,311.8726,189.6588,175.4286,175.1661,172.8905,170.2336,168.3337,162.3953,283.4961,257.2431
2021-02-03 19:36:00,311.8088,190.4802,176.21,175.9671,174.0134,174.4267,169.3804,163.4516,283.6985,257.5016
2021-02-03 19:38:00,311.9637,191.5062,177.317,177.0314,175.1897,169.9134,170.691,164.8906,283.8147,257.7994
2021-02-03 19:40:00,311.9868,192.6406,178.6115,178.2854,176.5366,172.7963,171.935,166.1905,284.0692,258.2626
2021-02-03 19:42:00,311.952,193.7771,179.7586,179.461,177.6268,174.4157,173.376,167.5117,284.2988,258.6835
2021-02-03 19:44:00,312.0281,194.8492,180.9762,180.6797,179.076,173.542,174.6404,168.9307,284.5583,259.1425
2021-02-03 19:46:00,312.0566,195.9586,182.1406,181.8178,180.2966,173.5791,175.714,170.027,284.7576,259.5656
2021-02-03 19:48:00,312.1331,197.0826,183.2253,182.9297,181.7115,179.3793,176.9222,171.2619,285.0336,260.0646
2021-02-03 19:50:00,312.2297,198.3197,184.5995,184.2911,182.8089,177.8754,178.3555,172.808,285.3432,260.6373
2021-02-03 19:52:00,312.2201,199.6021,185.9097,185.5951,184.7898,177.6951,179.8507,174.2641,285.6407,261.0086
2021-02-03 19:54:00,312.2471,200.7432,187.2297,186.8718,186.0505,180.2735,181.1491,175.6831,285.8772,261.5077
2021-02-03 19:56:00,312.3283,202.6265,188.5721,188.2764,187.443,179.4065,182.5959,177.06,286.1988,262.0481
2021-02-03 19:58:00,312.3688,203.2311,190.0147,189.6429,189.0697,183.9974,184.1517,178.721,286.5111,262.6123
2021-02-03 20:00:00,312.3838,204.6632,191.4753,191.2401,190.4446,181.8978,185.68,180.3749,286.8423,263.1885
2021-02-03 20:02:00,312.5245,206.0485,192.9904,192.6802,192.0498,186.2736,187.1719,182.0592,287.1046,263.7148
2021-02-03 20:04:00,312.4445,207.3918,194.5602,193.6494,193.9851,185.0554,188.9787,183.7952,287.4514,264.2159
2021-02-03 20:06:00,312.5971,209.2096,195.3725,195.0272,195.7014,190.7071,191.0241,185.876,287.712,264.8573
2021-02-03 20:08:00,312.3668,210.9008,197.1229,196.6974,197.5207,196.8604,192.6368,187.4726,288.0819,265.4787
2021-02-03 20:10:00,312.7415,213.5918,201.0448,200.812,199.4586,189.9332,198.4985,198.9445,288.4943,266.1573
2021-02-03 20:12:00,312.7851,216.1261,204.198,203.8937,201.8566,195.5825,201.3377,202.0424,288.8618,267.0822
2021-02-03 20:14:00,312.8457,218.3095,206.8101,206.5187,204.8969,203.1288,203.8574,204.6755,289.5643,268.1426
2021-02-03 20:16:00,312.9333,220.3241,209.2643,208.9451,206.8898,204.8463,206.1497,207.0213,290.1037,269.2451
2021-02-03 20:18:00,312.99,222.1872,211.3805,211.0035,209.5693,205.1882,208.3997,209.2148,290.6474,270.1261
2021-02-03 20:20:00,313.0593,224.2756,213.4066,213.0941,211.6442,203.6208,210.5597,211.3183,291.0927,270.9881
2021-02-03 20:22:00,313.0781,225.9349,215.5855,215.3562,213.627,213.4286,212.6573,213.5892,291.6926,271.9101
2021-02-03 20:24:00,313.2012,228.1337,217.594,217.3424,215.5054,214.0227,214.9871,215.7102,292.0631,272.7299
2021-02-03 20:26:00,313.3025,229.9964,219.7304,219.4302,218.8992,213.3163,217.075,217.8062,292.6131,273.5738
2021-02-03 20:28:00,313.2725,231.9047,221.9193,221.5607,220.5859,212.3527,219.2714,219.9969,293.0815,274.4758
2021-02-03 20:30:00,313.3254,233.5681,224.0407,223.6906,222.5461,219.0428,221.5848,222.263,293.4995,275.2155
2021-02-03 20:32:00,313.3506,235.3906,225.9615,225.6006,224.5735,216.891,223.6248,224.3485,293.8612,275.9401
2021-02-03 20:34:00,313.3629,237.0879,228.0075,227.5685,226.7561,222.5175,225.6049,226.3096,294.2556,276.6837
2021-02-03 20:36:00,313.411,238.6577,229.8087,229.4231,228.7585,221.0025,227.5605,228.1832,294.7707,277.4575
2021-02-03 20:38:00,313.3959,240.2059,231.7345,231.3623,231.0396,225.0166,229.5393,230.204,295.1354,278.2623
2021-02-03 20:40:00,313.7114,241.6647,232.8939,232.4458,234.4639,224.5996,230.0865,230.8318,295.5598,278.9839
2021-02-03 20:42:00,313.467,243.4319,234.4994,234.1357,234.4639,226.4968,232.1121,232.7797,296.0622,279.6995
2021-02-03 20:44:00,313.5839,245.3277,236.3651,236.031,236.3869,228.9308,234.0336,234.6583,296.4228,280.5664
2021-02-03 20:46:00,313.6514,246.9536,238.3035,237.8941,238.3117,237.0439,235.9599,238.6176,296.897,281.391
2021-02-03 20:48:00,313.6915,248.1917,240.1068,239.7634,240.2405,237.0439,237.8497,238.6176,297.3644,282.219
2021-02-03 20:50:00,313.7379,250.0635,241.9728,241.5495,241.8405,237.9748,239.7413,240.4962,297.7363,282.9436
2021-02-03 20:52:00,313.704,251.9076,243.7538,243.3833,244.3595,239.655,241.7436,242.3571,298.2178,283.755
2021-02-03 20:54:00,313.8527,253.4224,245.4963,245.1965,246.0745,243.9232,243.5225,244.1934,298.5154,284.3995
2021-02-03 20:56:00,313.8089,255.0936,247.3597,246.9598,248.0212,243.3096,245.3343,246.0186,298.9706,285.1581
2021-02-03 20:58:00,313.9514,256.8785,249.2058,248.8109,249.9236,241.0153,247.2466,247.9256,299.3838,285.9599
2021-02-03 21:00:00,313.9919,258.6172,250.9489,250.6073,251.8181,247.3809,249.0686,249.716,299.7941,286.6845
2021-02-03 21:02:00,314.0467,260.3313,252.8495,254.2784,253.7771,244.9073,251.0724,251.5946,300.2208,287.4412
2021-02-03 21:04:00,314.0997,261.7057,254.5976,254.2784,255.0998,248.1026,252.8411,253.4134,301.0298,288.2029
2021-02-03 21:06:00,314.0365,263.194,256.3157,256.005,256.8941,250.0419,254.6078,255.1871,301.0298,288.9044
2021-02-03 21:08:00,314.202,264.8851,257.9987,257.6514,258.5681,253.6173,256.2875,256.8973,301.3654,289.5859
2021-02-03 21:10:00,314.2045,266.5009,259.7618,259.4128,260.8293,255.6108,258.2189,258.7296,301.8437,290.3475
2021-02-03 21:12:00,314.2505,267.9868,261.5049,261.1265,262.9442,255.2657,259.8741,260.5296,302.3004,291.0659
2021-02-03 21:14:00,314.4289,269.6617,263.291,262.8963,264.7608,256.4902,261.7527,262.2671,302.6655,291.8295
2021-02-03 21:16:00,314.3612,271.1382,264.954,264.6364,266.2108,260.4978,263.5416,264.0637,303.1096,292.6294
2021-02-03 21:18:00,314.5171,272.7737,266.7572,266.4229,267.7322,262.8409,265.4657,265.9823,303.5211,293.3541
2021-02-03 21:20:00,314.4661,274.3564,268.4974,268.141,269.405,262.6611,267.2079,267.7382,303.9364,294.1577
